LatS,LatE,LongS,LongE,SegSize,SegProp,CumuStart,CumuEnd
41.42912959,41.44236718,-124.0665624,-124.0657679,1.473441924,1,296.8157517,298.2891937
41.44236718,41.45222556,-124.0657679,-124.0661507,1.096666208,1,298.2891937,299.3858599
41.45222556,41.46191764,-124.0661507,-124.0665418,1.078203214,1,299.3858599,300.4640631
41.46191764,41.47206794,-124.0665418,-124.0667541,1.128800232,1,300.4640631,301.5928633
41.47206794,41.48104744,-124.0667541,-124.0697252,1.028698336,1,301.5928633,302.6215616
41.48104744,41.49067485,-124.0697252,-124.0724632,1.094543335,1,302.6215616,303.716105
41.49067485,41.49959354,-124.0724632,-124.0752051,1.017667827,1,303.716105,304.7337728
41.49959354,41.50833659,-124.0752051,-124.0790434,1.023377757,0.801410865,304.7337728,305.7571506
41.50833659,41.51717161,-124.0790434,-124.0815324,1.004032777,0.716855751,305.7571506,306.7611833
41.51717161,41.52704696,-124.0815324,-124.0826598,1.102092038,0.567416586,306.7611833,307.8632754
41.52704696,41.53882598,-124.0826598,-124.0809272,1.317683307,0.997151663,307.8632754,309.1809587
41.53882598,41.54830284,-124.0809272,-124.082524,1.062125886,0.820031043,309.1809587,310.2430846
41.54830284,41.5545494,-124.082524,-124.0929147,1.109086226,0.324113521,310.2430846,311.3521708
41.5545494,41.5631631,-124.0929147,-124.0964533,1.002032897,0.229332941,311.3521708,312.3542037
41.5631631,41.57150456,-124.0964533,-124.1011893,1.007742173,0,312.3542037,313.3619459
41.57150456,41.58071767,-124.1011893,-124.1001343,1.028203152,0.446245968,313.3619459,314.390149
41.58071767,41.58999692,-124.1001343,-124.1007475,1.033065787,0.800011042,314.390149,315.4232148
41.58999692,41.5993712,-124.1007475,-124.1008944,1.042443355,0.694806108,315.4232148,316.4656582
41.5993712,41.60877794,-124.1008944,-124.1063071,1.138694597,0.90504356,316.4656582,317.6043528
41.60877794,41.61570334,-124.1063071,-124.1155737,1.089265068,0.718749065,317.6043528,318.6936178
41.61570334,41.62470805,-124.1155737,-124.1153673,1.001425593,0.255711563,318.6936178,319.6950434
41.62470805,41.63465443,-124.1153673,-124.119239,1.151849991,1,319.6950434,320.8468934
41.63465443,41.64405287,-124.119239,-124.1229178,1.08885497,1,320.8468934,321.9357484
41.64405287,41.6524275,-124.1229178,-124.1289207,1.056380622,1,321.9357484,322.992129
41.6524275,41.66104262,-124.1289207,-124.1349869,1.082435575,1,322.992129,324.0745646
41.66104262,41.67002715,-124.1349869,-124.1379117,1.02815289,1,324.0745646,325.1027175
41.67002715,41.67905185,-124.1379117,-124.138153,1.003700614,0.502573241,325.1027175,326.1064181
41.67905185,41.68746227,-124.138153,-124.1434985,1.035202929,0.300449785,326.1064181,327.141621
41.68746227,41.69674654,-124.1434985,-124.1421284,1.038611968,0.045238544,327.141621,328.180233
41.69674654,41.70589075,-124.1421284,-124.1438559,1.026854375,0.988899473,328.180233,329.2070874
41.70589075,41.71465263,-124.1438559,-124.1467272,1.003007567,0.772937075,329.2070874,330.2100949
41.71465263,41.72355216,-124.1467272,-124.1516697,1.071238133,1,330.2100949,331.2813331
41.72355216,41.73353378,-124.1516697,-124.159461,1.284496068,1,331.2813331,332.5658291
41.73353378,41.74122762,-124.159461,-124.1677858,1.099560877,1,332.5658291,333.66539
41.74122762,41.74488111,-124.1677858,-124.1788827,1.006320805,0.990460388,333.66539,334.6717108
41.74488111,41.7456363,-124.1788827,-124.2018375,1.906267681,0,334.6717108,336.5779785
41.7456363,41.75060047,-124.2018375,-124.2120981,1.014532174,0.766121739,336.5779785,337.5925107
41.75060047,41.75643813,-124.2120981,-124.221557,1.018345378,0.853974153,337.5925107,338.610856
41.75643813,41.76344032,-124.221557,-124.229434,1.016417944,1,338.610856,339.627274
41.76344032,41.77104788,-124.229434,-124.2399539,1.215232439,1,339.627274,340.8425064
41.77104788,41.77654945,-124.2399539,-124.2505912,1.073486675,0.39903588,340.8425064,341.9159931
41.77654945,41.78577976,-124.2505912,-124.2522089,1.035090465,0.766123889,341.9159931,342.9510836
41.78577976,41.79329718,-124.2522089,-124.2436027,1.099009727,1,342.9510836,344.0500933
41.79329718,41.80415438,-124.2436027,-124.2369996,1.325556081,1,344.0500933,345.3756494
41.80415438,41.8128097,-124.2369996,-124.232878,1.021254148,1,345.3756494,346.3969035
41.8128097,41.82249386,-124.232878,-124.2286804,1.131621904,1,346.3969035,347.5285254
41.82249386,41.83215046,-124.2286804,-124.2243481,1.132176307,0.886853758,347.5285254,348.6607017
41.83215046,41.84367847,-124.2243481,-124.2202932,1.325141606,1,348.6607017,349.9858433
41.84367847,41.85310107,-124.2202932,-124.2175965,1.071290598,1,349.9858433,351.0571339
41.85310107,41.86203112,-124.2175965,-124.2151086,1.014128502,1,351.0571339,352.0712624
41.86203112,41.87292232,-124.2151086,-124.2124303,1.231186348,1,352.0712624,353.3024488
41.87292232,41.88380118,-124.2124303,-124.2099555,1.226903549,1,353.3024488,354.5293523
41.88380118,41.8947116,-124.2099555,-124.208012,1.223804561,1,354.5293523,355.7531569
41.8947116,41.90533009,-124.208012,-124.2069262,1.184137046,1,355.7531569,356.9372939
41.90533009,41.91547869,-124.2069262,-124.205594,1.133844081,1,356.9372939,358.071138
41.91547869,41.9260209,-124.205594,-124.2051801,1.172740495,1,358.071138,359.2438785
41.9260209,41.93711603,-124.2051801,-124.2048295,1.234063272,1,359.2438785,360.4779418
41.93711603,41.9469479,-124.2048295,-124.2078886,1.122150476,0.786669933,360.4779418,361.6000923
41.9469479,41.95594814,-124.2078886,-124.2082402,1.00120324,0.954815361,361.6000923,362.6012955
41.95594814,41.9670321,-124.2082402,-124.2057023,1.250215171,1,362.6012955,363.8515107
41.9670321,41.97693569,-124.2057023,-124.2054356,1.101449786,1,363.8515107,364.9529605
41.97693569,41.98745417,-124.2054356,-124.2069463,1.176248811,1,364.9529605,366.1292093
41.98745417,41.9965271,-124.2069463,-124.2107545,1.056816165,1,366.1292093,367.1860254
41.9965271,42.00499394,-124.2107545,-124.2165439,1.056041113,1,367.1860254,368.2420665
42.00499394,42.01190745,-124.2165439,-124.2255608,1.070514584,1,368.2420665,369.3125811
42.01190745,42.01781288,-124.2255608,-124.2354873,1.050582825,1,369.3125811,370.363164
42.01781288,42.02476732,-124.2354873,-124.2434625,1.015878804,1,370.363164,371.3790428
42.02476732,42.02970173,-124.2434625,-124.2540784,1.034370014,1,371.3790428,372.4134128
42.02970173,42.03693461,-124.2540784,-124.2613851,1.005489093,1,372.4134128,373.4189019
42.03693461,42.04418901,-124.2613851,-124.2689375,1.01964174,1,373.4189019,374.4385436
42.04418901,42.04412228,-124.2689375,-124.2815449,1.041100189,0.589088982,374.4385436,375.4796438
42.04412228,42.04866567,-124.2815449,-124.2920042,1.00057155,0.293707123,375.4796438,376.4802153
42.04866567,42.05513759,-124.2920042,-124.3011832,1.04511843,0.214952371,376.4802153,377.5253338
42.05513759,42.06352954,-124.3011832,-124.3055809,1.001283826,0.895591228,377.5253338,378.5266176
42.06352954,42.06825134,-124.3055809,-124.3165334,1.045500594,0.841616805,378.5266176,379.5721182
42.06825134,42.07715019,-124.3165334,-124.3214278,1.068796731,0.585051214,379.5721182,380.6409149
42.07715019,42.08467599,-124.3214278,-124.32812,1.002658736,1,380.6409149,381.6435737
42.08467599,42.09004579,-124.32812,-124.3378697,1.001908537,0.290303552,381.6435737,382.6454822
42.09004579,42.09806489,-124.3378697,-124.3434094,1.002012007,0.664649793,382.6454822,383.6474942
42.09806489,42.10508087,-124.3434094,-124.3522038,1.06539003,0.327067126,383.6474942,384.7128842
42.10508087,42.11393145,-124.3522038,-124.3554544,1.02001515,0.731813392,384.7128842,385.7328994
42.11393145,42.12276634,-124.3554544,-124.3531271,1.000973279,0,385.7328994,386.7338727
42.12276634,42.13177488,-124.3531271,-124.3521773,1.004761706,0.45793535,386.7338727,387.7386344
42.13177488,42.14138326,-124.3521773,-124.3566008,1.128948491,1,387.7386344,388.8675829
42.14138326,42.14948111,-124.3566008,-124.3622605,1.014156887,0.299368363,388.8675829,389.8817398
42.14948111,42.15818975,-124.3622605,-124.3653777,1.001870917,0,389.8817398,390.8836107
42.15818975,42.1668789,-124.3653777,-124.3622326,1.000359688,0.257240308,390.8836107,391.8839704
42.1668789,42.17587758,-124.3622326,-124.3621734,1.000619429,0.607191509,391.8839704,392.8845898
42.17587758,42.18514588,-124.3621734,-124.3632098,1.034119992,0.693053306,392.8845898,393.9187098
42.18514588,42.1920749,-124.3632098,-124.3709842,1.001949187,0,393.9187098,394.920659
42.1920749,42.2005806,-124.3709842,-124.3751721,1.0067454,0.171761087,394.920659,395.9274044
42.2005806,42.2093515,-124.3751721,-124.3782237,1.007149781,0.616887827,395.9274044,396.9345541
42.2093515,42.21836843,-124.3782237,-124.3772251,1.006003727,0.692810814,396.9345541,397.9405579
42.21836843,42.22629697,-124.3772251,-124.3833348,1.015063701,1,397.9405579,398.9556216
42.22629697,42.23281945,-124.3833348,-124.391717,1.001158747,0.621491874,398.9556216,399.9567803
42.23281945,42.24039939,-124.391717,-124.3987933,1.024586081,0.603117266,399.9567803,400.9813664
42.24039939,42.24748412,-124.3987933,-124.4067829,1.026230382,0.82055016,400.9813664,402.0075968
42.24748412,42.25649553,-124.4067829,-124.41037,1.044611251,0.684231423,402.0075968,403.052208
42.25649553,42.26566805,-124.41037,-124.4084121,1.032586493,1,403.052208,404.0847945
42.26566805,42.27482814,-124.4084121,-124.407844,1.019627668,1,404.0847945,405.1044222
42.27482814,42.28396101,-124.407844,-124.4083704,1.016451253,1,405.1044222,406.1208734
42.28396101,42.29364923,-124.4083704,-124.4096537,1.082439846,1,406.1208734,407.2033133
42.29364923,42.30270053,-124.4096537,-124.4121116,1.026561063,1,407.2033133,408.2298744
42.30270053,42.31170444,-124.4121116,-124.4154247,1.037596364,1,408.2298744,409.2674707
42.31170444,42.32051464,-124.4154247,-124.4210751,1.084229452,1,409.2674707,410.3517002
42.32051464,42.32495331,-124.4210751,-124.4326235,1.070059568,0.388832505,410.3517002,411.4217597
42.32495331,42.33349839,-124.4326235,-124.4286059,1.00593165,0,411.4217597,412.4276914
42.33349839,42.34260082,-124.4286059,-124.4272214,1.01852064,0.535354718,412.4276914,413.446212
42.34260082,42.35296285,-124.4272214,-124.4263122,1.154625639,1,413.446212,414.6008377
42.35296285,42.36474437,-124.4263122,-124.4256054,1.311331386,1,414.6008377,415.9121691
42.36474437,42.37441534,-124.4256054,-124.4249306,1.076791443,1,415.9121691,416.9889605
42.37441534,42.38474475,-124.4249306,-124.4248058,1.148623105,1,416.9889605,418.1375836
42.38474475,42.39615162,-124.4248058,-124.4254948,1.269648159,1,418.1375836,419.4072318
42.39615162,42.40550914,-124.4254948,-124.4263445,1.042845318,1,419.4072318,420.4500771
42.40550914,42.41584816,-124.4263445,-124.4275584,1.153957813,1,420.4500771,421.6040349
42.41584816,42.4250233,-124.4275584,-124.431423,1.068409491,0.587396943,421.6040349,422.6724444
42.4250233,42.43411197,-124.431423,-124.4342971,1.037778366,1,422.6724444,423.7102227
42.43411197,42.44367441,-124.4342971,-124.4335558,1.065034035,1,423.7102227,424.7752568
42.44367441,42.45166588,-124.4335558,-124.4279467,1.00071807,1,424.7752568,425.7759749
42.45166588,42.4620925,-124.4279467,-124.4259563,1.170829076,0.814444291,425.7759749,426.9468039
42.4620925,42.47052683,-124.4259563,-124.4216742,1.001469197,0.693354259,426.9468039,427.9482731
42.47052683,42.47949107,-124.4216742,-124.4227992,1.001038303,0.744906775,427.9482731,428.9493114
42.47949107,42.48821676,-124.4227992,-124.4197995,1.000947653,1,428.9493114,429.9502591
42.48821676,42.49791651,-124.4197995,-124.4212953,1.085513654,0.595299647,429.9502591,431.0357727
42.49791651,42.50656682,-124.4212953,-124.4153187,1.079468084,1,431.0357727,432.1152408
42.50656682,42.5150664,-124.4153187,-124.4105086,1.024050888,1,432.1152408,433.1392917
42.5150664,42.52393747,-124.4105086,-124.4061805,1.048256986,1,433.1392917,434.1875487
42.52393747,42.53305845,-124.4061805,-124.4028237,1.050847738,1,434.1875487,435.2383964
42.53305845,42.54178044,-124.4028237,-124.3995298,1.006688413,1,435.2383964,436.2450848
42.54178044,42.55095116,-124.3995298,-124.396299,1.053525906,1,436.2450848,437.2986108
42.55095116,42.55981312,-124.396299,-124.3933651,1.014284886,1,437.2986108,438.3128956
42.55981312,42.56943291,-124.3933651,-124.3909507,1.087793502,1,438.3128956,439.4006891
42.56943291,42.57795772,-124.3909507,-124.3948997,1.001551422,0.901960729,439.4006891,440.4022406
42.57795772,42.58684551,-124.3948997,-124.3967829,1.000231718,0.766417823,440.4022406,441.4024723
42.58684551,42.59425866,-124.3967829,-124.403742,1.002012632,0.439135066,441.4024723,442.4044849
42.59425866,42.60300488,-124.403742,-124.4008634,1.000669831,1,442.4044849,443.4051547
42.60300488,42.61210928,-124.4008634,-124.4003978,1.01307952,1,443.4051547,444.4182343
42.61210928,42.62187948,-124.4003978,-124.4012314,1.088535559,0.834456608,444.4182343,445.5067698
42.62187948,42.63021006,-124.4012314,-124.4058541,1.000555332,0.65863803,445.5067698,446.5073252
42.63021006,42.6388922,-124.4058541,-124.4091096,1.001467811,0,446.5073252,447.508793
42.6388922,42.64769984,-124.4091096,-124.4115856,1.000085821,0,447.508793,448.5088788
42.64769984,42.6566543,-124.4115856,-124.4127355,1.000121562,0.861883681,448.5088788,449.5090003
42.6566543,42.66289478,-124.4127355,-124.4215832,1.002472407,1,449.5090003,450.5114728
42.66289478,42.66818984,-124.4215832,-124.431496,1.001797759,1,450.5114728,451.5132705
42.66818984,42.6722854,-124.431496,-124.4423902,1.00035944,0.470443451,451.5132705,452.51363
42.6722854,42.67922183,-124.4423902,-124.4502151,1.002050476,0,452.51363,453.5156804
42.67922183,42.6881207,-124.4502151,-124.4483089,1.001702724,0.452536358,453.5156804,454.5173832
42.6881207,42.69633124,-124.4483089,-124.4549792,1.063349258,0.648235808,454.5173832,455.5807324
42.69633124,42.70468751,-124.4549792,-124.4595112,1.000262466,1,455.5807324,456.5809949
42.70468751,42.71346991,-124.4595112,-124.4622022,1.001003923,1,456.5809949,457.5819988
42.71346991,42.72159163,-124.4622022,-124.4674639,1.000180289,0.480766482,457.5819988,458.5821791
42.72159163,42.73002642,-124.4674639,-124.4717271,1.000468832,0.932517955,458.5821791,459.5826479
42.73002642,42.73646768,-124.4717271,-124.4807561,1.028014326,1,459.5826479,460.6106623
42.73646768,42.74174645,-124.4807561,-124.4915671,1.060213989,1,460.6106623,461.6708762
42.74174645,42.73948214,-124.4915671,-124.5034703,1.004156452,0.605319802,461.6708762,462.6750327
42.73948214,42.73982578,-124.5034703,-124.5158417,1.011051778,0,462.6750327,463.6860845
42.73982578,42.74872323,-124.5158417,-124.5137815,1.003553703,0.520914529,463.6860845,464.6896382
42.74872323,42.75751303,-124.5137815,-124.5168213,1.008401279,1,464.6896382,465.6980395
42.75751303,42.76658537,-124.5168213,-124.5194602,1.031545561,1,465.6980395,466.729585
42.76658537,42.77544763,-124.5194602,-124.5216372,1.001330892,1,466.729585,467.7309159
42.77544763,42.78434564,-124.5216372,-124.5235503,1.001658366,1,467.7309159,468.7325743
42.78434564,42.79315507,-124.5235503,-124.5260568,1.000688452,1,468.7325743,469.7332627
42.79315507,42.80169595,-124.5260568,-124.529909,1.000360837,1,469.7332627,470.7336236
42.80169595,42.81001598,-124.529909,-124.5345662,1.000122296,1,470.7336236,471.7337459
42.81001598,42.81801155,-124.5345662,-124.5402402,1.002318717,1,471.7337459,472.7360646
42.81801155,42.82499373,-124.5402402,-124.5480064,1.001978758,1,472.7360646,473.7380433
42.82499373,42.83172019,-124.5480064,-124.5561944,1.002643077,1,473.7380433,474.7406864
42.83172019,42.83938032,-124.5561944,-124.5627256,1.004551499,1,474.7406864,475.7452379
42.83938032,42.84229664,-124.5627256,-124.5511171,1.000495699,1,475.7452379,476.7457336
42.84229664,42.85040356,-124.5511171,-124.5457771,1.001066902,1,476.7457336,477.7468005
42.85040356,42.85823687,-124.5457771,-124.5397307,1.00080612,1,477.7468005,478.7476066
42.85823687,42.86667894,-124.5397307,-124.5354147,1.002462266,1,478.7476066,479.7500689
42.86667894,42.87575843,-124.5354147,-124.5318,1.051690027,0.439291107,479.7500689,480.8017589
42.87575843,42.8826692,-124.5318,-124.5239406,1.000308652,0.427498423,480.8017589,481.8020676
42.8826692,42.89072898,-124.5239406,-124.518491,1.000159293,1,481.8020676,482.8022269
42.89072898,42.89919561,-124.518491,-124.5126106,1.056307132,1,482.8022269,483.858534
42.89919561,42.90725618,-124.5126106,-124.5071553,1.000391941,1,483.858534,484.8589259
42.90725618,42.91530386,-124.5071553,-124.5016646,1.000363936,1,484.8589259,485.8592899
42.91530386,42.92354629,-124.5016646,-124.4967375,1.000485871,1,485.8592899,486.8597757
42.92354629,42.93178486,-124.4967375,-124.4917962,1.000535902,1,486.8597757,487.8603117
42.93178486,42.94024131,-124.4917962,-124.4875303,1.002393855,1,487.8603117,488.8627055
42.94024131,42.94865008,-124.4875303,-124.4830568,1.003411967,1,488.8627055,489.8661175
42.94865008,42.95713518,-124.4830568,-124.4788862,1.002698165,1,489.8661175,490.8688156
42.95713518,42.96563706,-124.4788862,-124.4747833,1.002588257,1,490.8688156,491.8714039
42.96563706,42.97416424,-124.4747833,-124.4707386,1.003662634,1,491.8714039,492.8750665
42.97416424,42.98291642,-124.4707386,-124.467016,1.019229401,1,492.8750665,493.8942959
42.98291642,42.99149608,-124.467016,-124.4632477,1.002046015,1,493.8942959,494.8963419
42.99149608,43.00014812,-124.4632477,-124.4597455,1.003338572,1,494.8963419,495.8996805
43.00014812,43.0092298,-124.4597455,-124.4565071,1.043607936,1,495.8996805,496.9432885
43.0092298,43.01786795,-124.4565071,-124.4530588,1.000598676,1,496.9432885,497.9438871
43.01786795,43.02661838,-124.4530588,-124.450185,1.00065778,1,497.9438871,498.9445449
43.02661838,43.0353396,-124.450185,-124.447103,1.001589738,1,498.9445449,499.9461346
43.0353396,43.04414928,-124.447103,-124.4445043,1.002099332,1,499.9461346,500.948234
43.04414928,43.05305462,-124.4445043,-124.442439,1.004349288,1,500.948234,501.9525833
43.05305462,43.06193561,-124.442439,-124.4404184,1.001073933,1,501.9525833,502.9536572
43.06193561,43.07083704,-124.4404184,-124.4384069,1.003191119,1,502.9536572,503.9568483
43.07083704,43.07977206,-124.4384069,-124.4369831,1.000237129,1,503.9568483,504.9570854
43.07977206,43.08878937,-124.4369831,-124.4361595,1.004906991,1,504.9570854,505.9619924
43.08878937,43.09792146,-124.4361595,-124.4344095,1.025336151,1,505.9619924,506.9873286
43.09792146,43.1068098,-124.4344095,-124.4363647,1.001004076,1,506.9873286,507.9883327
43.1068098,43.11583179,-124.4363647,-124.4354832,1.005749019,1,507.9883327,508.9940817
43.11583179,43.12290125,-124.4354832,-124.4278239,1.002194914,0.906788261,508.9940817,509.9962766
43.12290125,43.13100929,-124.4278239,-124.422484,1.00031736,0.797885935,509.9962766,510.996594
43.13100929,43.13972889,-124.422484,-124.4192278,1.004931337,1,510.996594,512.0015253
43.13972889,43.14847771,-124.4192278,-124.4161921,1.00351812,1,512.0015253,513.0050434
43.14847771,43.15718062,-124.4161921,-124.4128849,1.004218645,1,513.0050434,514.0092621
43.15718062,43.16592903,-124.4128849,-124.4093798,1.013469621,1,514.0092621,515.0227317
43.16592903,43.17473128,-124.4093798,-124.4067058,1.002500358,1,515.0227317,516.025232
43.17473128,43.18344295,-124.4067058,-124.4034636,1.003733572,1,516.025232,517.0289656
43.18344295,43.19231737,-124.4034636,-124.4008707,1.008932731,1,517.0289656,518.0378983
43.19231737,43.20255203,-124.4008707,-124.3979658,1.162148147,1,518.0378983,519.2000465
43.20255203,43.21148141,-124.3979658,-124.3963598,1.001397747,1,519.2000465,520.2014442
43.21148141,43.22047002,-124.3963598,-124.3978277,1.00654231,1,520.2014442,521.2079865
43.22047002,43.22926187,-124.3978277,-124.3949256,1.005490545,1,521.2079865,522.2134771
43.22926187,43.23807754,-124.3949256,-124.3924569,1.000452522,1,522.2134771,523.2139296
43.23807754,43.24735428,-124.3924569,-124.3897477,1.054610054,1,523.2139296,524.2685397
43.24735428,43.25626827,-124.3897477,-124.3879879,1.001384463,1,524.2685397,525.2699241
43.25626827,43.26514828,-124.3879879,-124.3856511,1.005380988,1,525.2699241,526.2753051
43.26514828,43.27418508,-124.3856511,-124.3856489,1.004845881,0.71968831,526.2753051,527.280151
43.27418508,43.28304002,-124.3856489,-124.3878186,1.000169214,0,527.280151,528.2803202
43.28304002,43.29190551,-124.3878186,-124.3899714,1.001079398,0,528.2803202,529.2813996
43.29190551,43.30034198,-124.3899714,-124.3942773,1.000724901,0.668202116,529.2813996,530.2821245
43.30034198,43.30755903,-124.3942773,-124.4016601,1.000453765,0.502097251,530.2821245,531.2825783
43.30755903,43.31494907,-124.4016601,-124.3945167,1.004639388,0.408450201,531.2825783,532.2872177
43.31494907,43.32224882,-124.3945167,-124.3872804,1.000778896,0,532.2872177,533.2879966
43.32224882,43.32992444,-124.3872804,-124.3806277,1.008979382,0,533.2879966,534.2969759
43.32992444,43.33838642,-124.3806277,-124.3760706,1.010541985,0,534.2969759,535.3075179
43.33838642,43.34046796,-124.3760706,-124.3640311,1.000793548,0.767380154,535.3075179,536.3083115
43.34046796,43.34375889,-124.3640311,-124.3524697,1.004014887,0.798893783,536.3083115,537.3123264
43.34375889,43.35082069,-124.3524697,-124.3446755,1.00688417,1,537.3123264,538.3192105
43.35082069,43.35823537,-124.3446755,-124.3375216,1.007132518,0.229127232,538.3192105,539.3263431
43.35823537,43.36673281,-124.3375216,-124.330852,1.08788578,1,539.3263431,540.4142288
43.36673281,43.37538312,-124.330852,-124.3247157,1.082224623,1,540.4142288,541.4964535
43.37538312,43.38394546,-124.3247157,-124.318533,1.075242307,1,541.4964535,542.5716958
43.38394546,43.3942232,-124.318533,-124.3114641,1.277633218,1,542.5716958,543.849329
43.3942232,43.40288939,-124.3114641,-124.3062448,1.05186277,1,543.849329,544.9011918
43.40288939,43.41376345,-124.3062448,-124.2994525,1.327809509,1,544.9011918,546.2290013
43.41376345,43.42615607,-124.2994525,-124.2924558,1.489361502,1,546.2290013,547.7183628
43.42615607,43.43775436,-124.2924558,-124.2862128,1.384693992,1,547.7183628,549.1030568
43.43775436,43.44749298,-124.2862128,-124.2812501,1.154630736,1,549.1030568,550.2576875
43.44749298,43.45738246,-124.2812501,-124.2761437,1.174376222,1,550.2576875,551.4320637
43.45738246,43.46717263,-124.2761437,-124.2714544,1.152528118,1,551.4320637,552.5845918
43.46717263,43.47581107,-124.2714544,-124.2675563,1.010745556,1,552.5845918,553.5953374
43.47581107,43.48437576,-124.2675563,-124.2636655,1.002756399,1,553.5953374,554.5980938
43.48437576,43.49329713,-124.2636655,-124.2595299,1.046610985,1,554.5980938,555.6447048
43.49329713,43.50189419,-124.2595299,-124.2558758,1.000356489,1,555.6447048,556.6450613
43.50189419,43.51053946,-124.2558758,-124.2521542,1.007079786,1,556.6450613,557.652141
43.51053946,43.51921154,-124.2521542,-124.2487934,1.001648068,1,557.652141,558.6537891
43.51921154,43.5279298,-124.2487934,-124.2454417,1.006387709,1,558.6537891,559.6601768
43.5279298,43.53662753,-124.2454417,-124.2421522,1.002839476,1,559.6601768,560.6630163
43.53662753,43.54535542,-124.2421522,-124.2389346,1.004553154,1,560.6630163,561.6675695
43.54535542,43.5540564,-124.2389346,-124.2357633,1.000693978,1,561.6675695,562.6682634
43.5540564,43.56277583,-124.2357633,-124.2326165,1.002164985,1,562.6682634,563.6704284
43.56277583,43.57148019,-124.2326165,-124.2293877,1.002230593,1,563.6704284,564.672659
43.57148019,43.58034979,-124.2293877,-124.2270298,1.004378179,1,564.672659,565.6770372
43.58034979,43.58923886,-124.2270298,-124.2246041,1.007545085,1,565.6770372,566.6845823
43.58923886,43.59814532,-124.2246041,-124.2222792,1.007896512,1,566.6845823,567.6924788
43.59814532,43.60712962,-124.2222792,-124.2202426,1.012377568,1,567.6924788,568.7048564
43.60712962,43.61596295,-124.2202426,-124.2176208,1.004645825,1,568.7048564,569.7095022
43.61596295,43.62491549,-124.2176208,-124.2158773,1.005321632,1,569.7095022,570.7148238
43.62491549,43.63389485,-124.2158773,-124.2138965,1.011107339,1,570.7148238,571.7259312
43.63389485,43.64280237,-124.2138965,-124.2117898,1.004875269,1,571.7259312,572.7308064
43.64280237,43.65183645,-124.2117898,-124.210945,1.006841127,1,572.7308064,573.7376475
43.65183645,43.66121651,-124.210945,-124.2102935,1.044331089,1,573.7376475,574.7819786
43.66121651,43.66992281,-124.2102935,-124.2067706,1.008715459,0.161497451,574.7819786,575.7906941
43.66992281,43.67871444,-124.2067706,-124.2041214,1.000534866,0.811229172,575.7906941,576.791229
43.67871444,43.68735802,-124.2041214,-124.2006326,1.001229764,1,576.791229,577.7924587
43.68735802,43.69620585,-124.2006326,-124.1982909,1.001686691,1,577.7924587,578.7941454
43.69620585,43.70497084,-124.1982909,-124.1952415,1.004978761,1,578.7941454,579.7991242
43.70497084,43.71380459,-124.1952415,-124.1928436,1.000999809,1,579.7991242,580.800124
43.71380459,43.72266918,-124.1928436,-124.190497,1.003574251,1,580.800124,581.8036982
