LatS,LatE,LongS,LongE,SegSize,SegProp,CumuStart,CumuEnd
43.72266918,43.73158191,-124.190497,-124.1886942,1.001582521,1,581.8036982,582.8052808
43.73158191,43.74041414,-124.1886942,-124.1860906,1.004128103,1,582.8052808,583.8094089
43.74041414,43.74921077,-124.1860906,-124.1832476,1.004447832,1,583.8094089,584.8138567
43.74921077,43.75808042,-124.1832476,-124.1809682,1.003108898,1,584.8138567,585.8169656
43.75808042,43.76696853,-124.1809682,-124.1787904,1.003667842,1,585.8169656,586.8206334
43.76696853,43.776849,-124.1787904,-124.1764233,1.114976564,1,586.8206334,587.93561
43.776849,43.78619018,-124.1764233,-124.1744513,1.050687807,1,587.93561,588.9862978
43.78619018,43.7951937,-124.1744513,-124.1734029,1.004676568,1,588.9862978,589.9909744
43.7951937,43.80409106,-124.1734029,-124.171206,1.00492974,1,589.9909744,590.9959041
43.80409106,43.81296433,-124.171206,-124.1691458,1.000415865,1,590.9959041,591.99632
43.81296433,43.82189492,-124.1691458,-124.1672345,1.004807322,1,591.99632,593.0011273
43.82189492,43.83085386,-124.1672345,-124.1656507,1.004257928,1,593.0011273,594.0053852
43.83085386,43.83981301,-124.1656507,-124.1640378,1.004577477,1,594.0053852,595.0099627
43.83981301,43.84875418,-124.1640378,-124.1622665,1.004308507,1,595.0099627,596.0142712
43.84875418,43.85770692,-124.1622665,-124.1603895,1.006812518,1,596.0142712,597.0210837
43.85770692,43.86664232,-124.1603895,-124.1586952,1.002813116,1,597.0210837,598.0238968
43.86664232,43.87556718,-124.1586952,-124.1570054,1.001601764,1,598.0238968,599.0254986
43.87556718,43.88454278,-124.1570054,-124.1553003,1.007353066,1,599.0254986,600.0328517
43.88454278,43.89351948,-124.1553003,-124.1541536,1.002384814,1,600.0328517,601.0352365
43.89351948,43.90246773,-124.1541536,-124.1528412,1.000541109,1,601.0352365,602.0357776
43.90246773,43.91143275,-124.1528412,-124.1516786,1.001206233,1,602.0357776,603.0369838
43.91143275,43.92040082,-124.1516786,-124.1499989,1.006239247,1,603.0369838,604.0432231
43.92040082,43.92940839,-124.1499989,-124.1484726,1.009028496,1,604.0432231,605.0522516
43.92940839,43.93840848,-124.1484726,-124.1474835,1.00389356,1,605.0522516,606.0561451
43.93840848,43.947442,-124.1474835,-124.1459489,1.011968037,1,606.0561451,607.0681132
43.947442,43.95642466,-124.1459489,-124.1445241,1.005317405,1,607.0681132,608.0734306
43.95642466,43.96538643,-124.1445241,-124.1429072,1.004872403,1,608.0734306,609.078303
43.96538643,43.9743485,-124.1429072,-124.141634,1.001731966,1,609.078303,610.0800349
43.9743485,43.98331237,-124.141634,-124.1405006,1.000854208,1,610.0800349,611.0808892
43.98331237,43.99224875,-124.1405006,-124.1386272,1.004918897,1,611.0808892,612.085808
43.99224875,44.00128002,-124.1386272,-124.1381796,1.004869461,1,612.085808,613.0906775
44.00128002,44.01032807,-124.1381796,-124.1380136,1.006184672,1,613.0906775,614.0968622
44.01032807,44.0187881,-124.1380136,-124.1423001,1.001218035,0.671381825,614.0968622,615.0980802
44.0187881,44.02739373,-124.1423001,-124.1386376,1.000709654,0.984720493,615.0980802,616.0987899
44.02739373,44.0362465,-124.1386376,-124.1361335,1.004531864,1,616.0987899,617.1033217
44.0362465,44.04517132,-124.1361335,-124.1340695,1.006015521,1,617.1033217,618.1093373
44.04517132,44.05410317,-124.1340695,-124.1323802,1.002309927,1,618.1093373,619.1116472
44.05410317,44.06304466,-124.1323802,-124.1305803,1.004597842,1,619.1116472,620.116245
44.06304466,44.07199079,-124.1305803,-124.1290789,1.001970748,1,620.116245,621.1182158
44.07199079,44.08096015,-124.1290789,-124.1280378,1.00080879,1,621.1182158,622.1190246
44.08096015,44.08993891,-124.1280378,-124.1273252,1.000012795,1,622.1190246,623.1190374
44.08993891,44.09880164,-124.1273252,-124.1251099,1.001244031,1,623.1190374,624.1202814
44.09880164,44.10780824,-124.1251099,-124.1244122,1.003036631,0.85993129,624.1202814,625.123318
44.10780824,44.11681028,-124.1244122,-124.123843,1.002012313,0,625.123318,626.1253303
44.11681028,44.12559541,-124.123843,-124.1266504,1.00223678,0,626.1253303,627.1275671
44.12559541,44.13450235,-124.1266504,-124.1247414,1.002056867,0.457422265,627.1275671,628.129624
44.13450235,44.14352319,-124.1247414,-124.1237565,1.006145832,0.206823851,628.129624,629.1357698
44.14352319,44.15234408,-124.1237565,-124.1211233,1.003085946,1,629.1357698,630.1388558
44.15234408,44.16125497,-124.1211233,-124.1191138,1.003730735,1,630.1388558,631.1425865
44.16125497,44.17023731,-124.1191138,-124.1183454,1.000669102,1,631.1425865,632.1432556
44.17023731,44.17922865,-124.1183454,-124.1177044,1.001098205,1,632.1432556,633.1443538
44.17922865,44.18830408,-124.1177044,-124.1165715,1.013176846,1,633.1443538,634.1575306
44.18830408,44.19728367,-124.1165715,-124.1156985,1.000906927,1,634.1575306,635.1584376
44.19728367,44.2063194,-124.1156985,-124.1156718,1.004729848,1,635.1584376,636.1631674
44.2063194,44.21533593,-124.1156718,-124.1151623,1.003415201,0.806605292,636.1631674,637.1665826
44.21533593,44.224213,-124.1151623,-124.1129519,1.002678053,0.458560277,637.1665826,638.1692607
44.224213,44.23321911,-124.1129519,-124.11221,1.003177113,1,638.1692607,639.1724378
44.23321911,44.2422411,-124.11221,-124.1122041,1.003199761,1,639.1724378,640.1756375
44.2422411,44.25116136,-124.1122041,-124.1139775,1.001894643,0.273095809,640.1756375,641.1775322
44.25116136,44.26003244,-124.1139775,-124.111834,1.001081244,0.362591842,641.1775322,642.1786134
44.26003244,44.26879669,-124.111834,-124.1089966,1.000389018,0.783194086,642.1786134,643.1790025
44.26879669,44.27689219,-124.1089966,-124.1144879,1.000734137,0.013764107,643.1790025,644.1797366
44.27689219,44.28592884,-124.1144879,-124.1139177,1.005854451,0.217482468,644.1797366,645.185591
44.28592884,44.29490526,-124.1139177,-124.1127714,1.0022934,0,645.185591,646.1878844
44.29490526,44.30349146,-124.1127714,-124.1089574,1.001829854,0,646.1878844,647.1897143
44.30349146,44.31249078,-124.1089574,-124.1090377,1.00069917,0,647.1897143,648.1904135
44.31249078,44.32146313,-124.1090377,-124.1077593,1.002851545,0,648.1904135,649.193265
44.32146313,44.32973596,-124.1077593,-124.102776,1.001671242,0,649.193265,650.1949363
44.32973596,44.3383281,-124.102776,-124.098981,1.001947374,0.855859255,650.1949363,651.1968836
44.3383281,44.34727071,-124.098981,-124.0971824,1.004608087,1,651.1968836,652.2014917
44.34727071,44.35689135,-124.0971824,-124.0954944,1.078152181,1,652.2014917,653.2796439
44.35689135,44.36662428,-124.0954944,-124.0931292,1.098465267,1,653.2796439,654.3781092
44.36662428,44.37572797,-124.0931292,-124.0915555,1.019982709,1,654.3781092,655.3980919
44.37572797,44.38542075,-124.0915555,-124.0900389,1.084506316,1,655.3980919,656.4825982
44.38542075,44.39626686,-124.0900389,-124.0883748,1.213259141,1,656.4825982,657.6958573
44.39626686,44.40545774,-124.0883748,-124.0865723,1.031963197,1,657.6958573,658.7278205
44.40545774,44.41461228,-124.0865723,-124.0859506,1.019134816,1,658.7278205,659.7469553
44.41461228,44.42193534,-124.0859506,-124.0784145,1.010589445,0.689441018,659.7469553,660.7575448
44.42193534,44.42934794,-124.0784145,-124.0856422,1.00439368,1,660.7575448,661.7619385
44.42934794,44.43837718,-124.0856422,-124.0852712,1.004437437,1,661.7619385,662.7663759
44.43837718,44.44737141,-124.0852712,-124.0847776,1.000880367,1,662.7663759,663.7672563
44.44737141,44.45641412,-124.0847776,-124.0848501,1.005519304,1,663.7672563,664.7727756
44.45641412,44.46542767,-124.0848501,-124.0845727,1.002503667,1,664.7727756,665.7752792
44.46542767,44.47442591,-124.0845727,-124.0854396,1.002920016,1,665.7752792,666.7781993
44.47442591,44.4834191,-124.0854396,-124.0852405,1.000121436,1,666.7781993,667.7783207
44.4834191,44.49241843,-124.0852405,-124.085332,1.000707136,0.840951425,667.7783207,668.7790278
44.49241843,44.50135161,-124.085332,-124.0837169,1.001549514,0.162955203,668.7790278,669.7805773
44.50135161,44.51026164,-124.0837169,-124.081975,1.000333889,1,669.7805773,670.7809112
44.51026164,44.51901964,-124.081975,-124.078987,1.002250813,1,670.7809112,671.783162
44.51901964,44.52790068,-124.078987,-124.076522,1.006675722,1,671.783162,672.7898378
44.52790068,44.53692508,-124.076522,-124.0756989,1.005586405,1,672.7898378,673.7954242
44.53692508,44.54590268,-124.0756989,-124.0744686,1.003014495,1,673.7954242,674.7984387
44.54590268,44.55489612,-124.0744686,-124.0730376,1.006433999,1,674.7984387,675.8048727
44.55489612,44.56384972,-124.0730376,-124.0715183,1.002844778,1,675.8048727,676.8077174
44.56384972,44.57280692,-124.0715183,-124.0703629,1.000190733,1,676.8077174,677.8079082
44.57280692,44.5817756,-124.0703629,-124.0691245,1.002084987,1,677.8079082,678.8099932
44.5817756,44.59077305,-124.0691245,-124.0684457,1.001913376,1,678.8099932,679.8119065
44.59077305,44.59982835,-124.0684457,-124.0675124,1.00961177,1,679.8119065,680.8215183
44.59982835,44.60875192,-124.0675124,-124.0694894,1.004523291,1,680.8215183,681.8260416
44.60875192,44.61775474,-124.0694894,-124.069443,1.001074757,0.511321247,681.8260416,682.8271164
44.61775474,44.6267814,-124.069443,-124.069082,1.004125312,1,682.8271164,683.8312417
44.6267814,44.63550709,-124.069082,-124.0657807,1.00480603,1,683.8312417,684.8360477
44.63550709,44.64438957,-124.0657807,-124.0635081,1.003919483,1,684.8360477,685.8399672
44.64438957,44.65332151,-124.0635081,-124.0618259,1.002062735,1,685.8399672,686.8420299
44.65332151,44.66231715,-124.0618259,-124.061755,1.000284776,1,686.8420299,687.8423147
44.66231715,44.67111397,-124.061755,-124.0645115,1.002158716,1,687.8423147,688.8444734
44.67111397,44.67787794,-124.0645115,-124.0729387,1.004846491,0.305149898,688.8444734,689.8493199
44.67787794,44.68614253,-124.0729387,-124.0679394,1.000375607,1,689.8493199,690.8496955
44.68614253,44.6949463,-124.0679394,-124.0652842,1.001183652,1,690.8496955,691.8508792
44.6949463,44.70382044,-124.0652842,-124.063019,1.002869403,1,691.8508792,692.8537486
44.70382044,44.71276571,-124.063019,-124.0612641,1.004291106,1,692.8537486,693.8580397
44.71276571,44.72180056,-124.0612641,-124.0606227,1.005907091,1,693.8580397,694.8639468
44.72180056,44.73079329,-124.0606227,-124.0597669,1.002229149,1,694.8639468,695.8661759
44.73079329,44.73979934,-124.0597669,-124.0592345,1.002309105,1,695.8661759,696.868485
44.73979934,44.7474121,-124.0592345,-124.0660401,1.002725826,0.789363195,696.868485,697.8712108
44.7474121,44.75639744,-124.0660401,-124.0648526,1.003515345,0.657796088,697.8712108,698.8747262
44.75639744,44.76511273,-124.0648526,-124.0680123,1.000692789,0,698.8747262,699.875419
44.76511273,44.77235719,-124.0680123,-124.0755407,1.001056287,0.19589803,699.875419,700.8764753
44.77235719,44.78133245,-124.0755407,-124.0741357,1.0041464,0,700.8764753,701.8806217
44.78133245,44.78966305,-124.0741357,-124.0693326,1.000878328,0,701.8806217,702.8815
44.78966305,44.79810613,-124.0693326,-124.0738229,1.003463397,0,702.8815,703.8849634
44.79810613,44.80362616,-124.0738229,-124.0637821,1.002171132,0,703.8849634,704.8871345
44.80362616,44.81261488,-124.0637821,-124.0631094,1.000907642,0,704.8871345,705.8880422
44.81261488,44.82135669,-124.0631094,-124.0661222,1.000674055,0,705.8880422,706.8887162
44.82135669,44.82972561,-124.0661222,-124.0613855,1.002763091,0,706.8887162,707.8914793
44.82972561,44.83793179,-124.0613855,-124.0561851,1.000395103,0,707.8914793,708.8918744
44.83793179,44.84590754,-124.0561851,-124.0503138,1.000406964,0.771853272,708.8918744,709.8922814
44.84590754,44.85453021,-124.0503138,-124.0466748,1.000794152,1,709.8922814,710.8930755
44.85453021,44.86321438,-124.0466748,-124.0433595,1.000367472,1,710.8930755,711.893443
44.86321438,44.87209937,-124.0433595,-124.0412323,1.002087761,1,711.893443,712.8955308
44.87209937,44.88095345,-124.0412323,-124.0385337,1.007228786,1,712.8955308,713.9027595
44.88095345,44.8897935,-124.0385337,-124.0360654,1.002019697,1,713.9027595,714.9047792
44.8897935,44.89864704,-124.0360654,-124.0334713,1.005452315,1,714.9047792,715.9102316
44.89864704,44.90756207,-124.0334713,-124.031334,1.005497676,1,715.9102316,716.9157292
44.90756207,44.9164715,-124.031334,-124.0292102,1.004700416,1,716.9157292,717.9204296
44.9164715,44.92522933,-124.0292102,-124.0262079,1.002106842,0.985277383,717.9204296,718.9225365
44.92522933,44.93422849,-124.0262079,-124.0258294,1.001103724,0.704874196,718.9225365,719.9236402
44.93422849,44.94321758,-124.0258294,-124.0246407,1.003910213,1,719.9236402,720.9275504
44.94321758,44.95216321,-124.0246407,-124.022797,1.005236071,1,720.9275504,721.9327865
44.95216321,44.96114021,-124.022797,-124.021129,1.006788617,1,721.9327865,722.9395751
44.96114021,44.96997159,-124.021129,-124.0186635,1.000978533,1,722.9395751,723.9405536
44.96997159,44.97888537,-124.0186635,-124.0168402,1.001489662,1,723.9405536,724.9420433
44.97888537,44.98781979,-124.0168402,-124.0152144,1.001657125,1,724.9420433,725.9437004
44.98781979,44.99675358,-124.0152144,-124.0134712,1.002806852,1,725.9437004,726.9465073
44.99675358,45.00555315,-124.0134712,-124.010803,1.000702858,1,726.9465073,727.9472101
45.00555315,45.01457826,-124.010803,-124.0096223,1.007830164,1,727.9472101,728.9550403
45.01457826,45.02410826,-124.0096223,-124.0104143,1.061514942,1,728.9550403,730.0165552
45.02410826,45.03314302,-124.0104143,-124.0101212,1.00488382,0.207308293,730.0165552,731.0214391
45.03314302,45.04188484,-124.0101212,-124.007039,1.001762303,0.757930661,731.0214391,732.0232014
45.04188484,45.04831311,-124.007039,-124.0160333,1.00511889,0.559959506,732.0232014,733.0283203
45.04831311,45.05716601,-124.0160333,-124.0134588,1.004956583,0,733.0283203,734.0332768
45.05716601,45.06618484,-124.0134588,-124.0144484,1.005856463,0,734.0332768,735.0391333
45.06618484,45.07429046,-124.0144484,-124.0089089,1.000793949,0,735.0391333,736.0399273
45.07429046,45.08319444,-124.0089089,-124.0068149,1.003637086,0,736.0399273,737.0435643
45.08319444,45.0897876,-124.0068149,-123.9980792,1.003903507,0,737.0435643,738.0474678
45.0897876,45.09613303,-123.9980792,-123.988844,1.011634064,0.300416007,738.0474678,739.0591019
45.09613303,45.10702488,-123.988844,-123.9859235,1.23261856,1,739.0591019,740.2917205
45.10702488,45.11591188,-123.9859235,-123.9834813,1.00660179,1,740.2917205,741.2983223
45.11591188,45.12474239,-123.9834813,-123.9808547,1.003302092,1,741.2983223,742.3016244
45.12474239,45.13365231,-123.9808547,-123.9784639,1.008334392,1,742.3016244,743.3099587
45.13365231,45.14258323,-123.9784639,-123.9766852,1.002825294,1,743.3099587,744.312784
45.14258323,45.15159248,-123.9766852,-123.9750091,1.010370487,1,744.312784,745.3231545
45.15159248,45.16052078,-123.9750091,-123.9727194,1.008886516,0.574990904,745.3231545,746.332041
45.16052078,45.16958392,-123.9727194,-123.9723746,1.008136762,1,746.332041,747.3401778
45.16958392,45.17863196,-123.9723746,-123.9708748,1.012942734,1,747.3401778,748.3531205
45.17863196,45.18773295,-123.9708748,-123.9700067,1.01426842,1,748.3531205,749.367389
45.18773295,45.19673132,-123.9700067,-123.9695188,1.001302229,1,749.367389,750.3686912
45.19673132,45.20574035,-123.9695188,-123.9697675,1.001948058,1,750.3686912,751.3706392
45.20574035,45.21463967,-123.9697675,-123.9723498,1.010024712,1,751.3706392,752.380664
45.21463967,45.22334888,-123.9723498,-123.9755432,1.000200739,0.473492808,752.380664,753.3808647
45.22334888,45.232213,-123.9755432,-123.9732544,1.00181138,1,753.3808647,754.3826761
45.232213,45.24111566,-123.9732544,-123.9713988,1.000536587,1,754.3826761,755.3832127
45.24111566,45.25014986,-123.9713988,-123.9696528,1.013814457,1,755.3832127,756.3970271
45.25014986,45.25912269,-123.9696528,-123.9685028,1.001786073,1,756.3970271,757.3988132
45.25912269,45.26814299,-123.9685028,-123.9662703,1.018116199,1,757.3988132,758.4169294
45.26814299,45.27703336,-123.9662703,-123.9643173,1.000307706,1,758.4169294,759.4172371
45.27703336,45.28607013,-123.9643173,-123.9644715,1.004914395,1,759.4172371,760.4221515
45.28607013,45.29508889,-123.9644715,-123.964855,1.003289184,1,760.4221515,761.4254407
45.29508889,45.30411382,-123.964855,-123.9649396,1.003548225,1,761.4254407,762.4289889
45.30411382,45.31311221,-123.9649396,-123.9654274,1.001301864,1,762.4289889,763.4302908
45.31311221,45.32208523,-123.9654274,-123.9673884,1.009468336,1,763.4302908,764.4397591
45.32208523,45.33087586,-123.9673884,-123.9711012,1.01965895,1,764.4397591,765.4594181
45.33087586,45.33793909,-123.9711012,-123.9790862,1.003204545,0.525804455,765.4594181,766.4626226
45.33793909,45.33770803,-123.9790862,-123.9919485,1.005665032,0,766.4626226,767.4682876
45.33770803,45.34050968,-123.9919485,-124.0042548,1.011054074,0,767.4682876,768.4793417
45.34050968,45.34443343,-124.0042548,-123.9925876,1.010864028,0,768.4793417,769.4902057
45.34443343,45.34766772,-123.9925876,-123.9806098,1.002774514,0,769.4902057,770.4929802
45.34766772,45.3552967,-123.9806098,-123.9735076,1.013720024,0.128444307,770.4929802,771.5067003
45.3552967,45.36418691,-123.9735076,-123.9714521,1.001507237,1,771.5067003,772.5082075
45.36418691,45.37311568,-123.9714521,-123.9691343,1.009209529,1,772.5082075,773.517417
45.37311568,45.38200866,-123.9691343,-123.9670009,1.002794336,1,773.517417,774.5202114
45.38200866,45.39100672,-123.9670009,-123.9655266,1.007142246,1,774.5202114,775.5273536
45.39100672,45.40004486,-123.9655266,-123.9641203,1.010975506,1,775.5273536,776.5383291
45.40004486,45.40911412,-123.9641203,-123.9632199,1.010902856,1,776.5383291,777.549232
45.40911412,45.41813704,-123.9632199,-123.9618799,1.008739708,1,777.549232,778.5579717
45.41813704,45.42717816,-123.9618799,-123.9611136,1.007105157,1,778.5579717,779.5650768
45.42717816,45.43608125,-123.9611136,-123.9630317,1.001229521,0.569926364,779.5650768,780.5663064
45.43608125,45.44482389,-123.9630317,-123.9661539,1.002191433,0.236596074,780.5663064,781.5684978
45.44482389,45.45365306,-123.9661539,-123.9693594,1.013102059,1,781.5684978,782.5815999
45.45365306,45.46203306,-123.9693594,-123.9744109,1.011688292,1,782.5815999,783.5932882
45.46203306,45.47099668,-123.9744109,-123.9722391,1.010996892,1,783.5932882,784.604285
45.47099668,45.47989941,-123.9722391,-123.9703892,1.000390847,1,784.604285,785.6046759
45.47989941,45.48654148,-123.9703892,-123.9790491,1.000639253,0.110778033,785.6046759,786.6053151
45.48654148,45.49363298,-123.9790491,-123.9711238,1.001727881,0,786.6053151,787.607043
45.49363298,45.49962986,-123.9711238,-123.9614106,1.008863226,0.737271422,787.607043,788.6159063
45.49962986,45.50883274,-123.9614106,-123.9581685,1.054043045,1,788.6159063,789.6699493
45.50883274,45.51770404,-123.9581685,-123.9559818,1.001050606,1,789.6699493,790.6709999
45.51770404,45.52672298,-123.9559818,-123.9546175,1.008477992,1,790.6709999,791.6794779
45.52672298,45.53570484,-123.9546175,-123.9531235,1.005493911,1,791.6794779,792.6849718
45.53570484,45.54472035,-123.9531235,-123.9522018,1.005045364,1,792.6849718,793.6900172
45.54472035,45.5538036,-123.9522018,-123.9518445,1.01039462,1,793.6900172,794.7004118
45.5538036,45.56286139,-123.9518445,-123.9519425,1.007209395,1,794.7004118,795.7076212
45.56286139,45.57056278,-123.9519425,-123.958577,1.000040206,0.338740614,795.7076212,796.7076614
45.57056278,45.57920314,-123.958577,-123.9547932,1.004886735,1,796.7076614,797.7125481
45.57920314,45.58804512,-123.9547932,-123.9524191,1.000393261,1,797.7125481,798.7129414
45.58804512,45.59706456,-123.9524191,-123.9512931,1.006736327,1,798.7129414,799.7196777
45.59706456,45.60580869,-123.9512931,-123.9482191,1.001280487,1,799.7196777,800.7209582
45.60580869,45.61478966,-123.9482191,-123.94667,1.0058816,1,800.7209582,801.7268398
45.61478966,45.62377158,-123.94667,-123.945503,1.002859337,1,801.7268398,802.7296991
45.62377158,45.63277271,-123.945503,-123.9442282,1.005776709,1,802.7296991,803.7354758
45.63277271,45.64178454,-123.9442282,-123.9434867,1.003726515,1,803.7354758,804.7392024
45.64178454,45.65079041,-123.9434867,-123.9427933,1.002857625,1,804.7392024,805.74206
45.65079041,45.65980555,-123.9427933,-123.9438045,1.005513765,0.745313915,805.74206,806.7475738
45.65980555,45.6690073,-123.9438045,-123.9429991,1.025100209,1,806.7475738,807.772674
45.6690073,45.67800431,-123.9429991,-123.9424297,1.00140034,1,807.772674,808.7740743
45.67800431,45.68700222,-123.9424297,-123.9420606,1.000932333,1,808.7740743,809.7750066
45.68700222,45.69602981,-123.9420606,-123.942593,1.004673661,1,809.7750066,810.7796803
45.69602981,45.70498452,-123.942593,-123.9439972,1.001671755,1,810.7796803,811.7813521
45.70498452,45.7140263,-123.9439972,-123.9446289,1.006595711,1,811.7813521,812.7879478
45.7140263,45.72302147,-123.9446289,-123.9457594,1.004061618,1,812.7879478,813.7920094
45.72302147,45.73197059,-123.9457594,-123.9475862,1.005147848,1,813.7920094,814.7971572
45.73197059,45.73945079,-123.9475862,-123.9547564,1.000751253,1,814.7971572,815.7979085
45.73945079,45.74531133,-123.9547564,-123.9645675,1.002160569,0.36299728,815.7979085,816.8000691
45.74531133,45.7539942,-123.9645675,-123.9685489,1.013708773,0,816.8000691,817.8137778
45.7539942,45.76282279,-123.9685489,-123.9712673,1.004090203,0.612281793,817.8137778,818.817868
45.76282279,45.76879629,-123.9712673,-123.9809091,1.000278153,0.100075751,818.817868,819.8181462
45.76879629,45.77655303,-123.9809091,-123.974351,1.001317693,0,819.8181462,820.8194639
45.77655303,45.7852343,-123.974351,-123.9708408,1.002959623,0.652469708,820.8194639,821.8224235
45.7852343,45.79421147,-123.9708408,-123.9691776,1.006511579,1,821.8224235,822.8289351
45.79421147,45.80356255,-123.9691776,-123.9688196,1.040162439,1,822.8289351,823.8690975
45.80356255,45.81242445,-123.9688196,-123.9661526,1.006848969,1,823.8690975,824.8759465
45.81242445,45.82146606,-123.9661526,-123.9651261,1.008522984,1,824.8759465,825.8844695
45.82146606,45.83049585,-123.9651261,-123.9645095,1.005203009,1,825.8844695,826.8896725
45.83049585,45.83959932,-123.9645095,-123.963925,1.013272192,1,826.8896725,827.9029447
45.83959932,45.8486101,-123.963925,-123.9640476,1.001998771,1,827.9029447,828.9049434
45.8486101,45.85748606,-123.9640476,-123.9664109,1.003790597,1,828.9049434,829.908734
45.85748606,45.86645762,-123.9664109,-123.964977,1.003752186,1,829.908734,830.9124862
45.86645762,45.87549511,-123.964977,-123.9657963,1.006922887,1,830.9124862,831.9194091
45.87549511,45.88439664,-123.9657963,-123.9679624,1.003907884,1,831.9194091,832.923317
45.88439664,45.89345606,-123.9679624,-123.9678634,1.007391139,1,832.923317,833.9307081
45.89345606,45.90247068,-123.9678634,-123.9687066,1.004501062,1,833.9307081,834.9352092
45.90247068,45.91125145,-123.9687066,-123.9717402,1.004193363,1,834.9352092,835.9394026
45.91125145,45.91855632,-123.9717402,-123.9793977,1.005336115,1,835.9394026,836.9447387
45.91855632,45.92757926,-123.9793977,-123.9793161,1.003323993,1,836.9447387,837.9480627
45.92757926,45.93521161,-123.9793161,-123.9862722,1.004826037,0.809820706,837.9480627,838.9528887
45.93521161,45.94355068,-123.9862722,-123.9912418,1.003737317,0.453815931,838.9528887,839.956626
45.94355068,45.95157517,-123.9912418,-123.9853632,1.001369361,1,839.956626,840.9579954
45.95157517,45.95619361,-123.9853632,-123.9742481,1.001045033,1,840.9579954,841.9590404
45.95619361,45.96515631,-123.9742481,-123.9724778,1.005956862,1,841.9590404,842.9649973
45.96515631,45.97190777,-123.9724778,-123.9634834,1.023140615,1,842.9649973,843.9881379
45.97190777,45.97570727,-123.9634834,-123.9516413,1.007964077,1,843.9881379,844.996102
45.97570727,45.97628715,-123.9516413,-123.9387136,1.00107676,1,844.996102,845.9971787
45.97628715,45.99340548,-123.9387136,-123.9332988,1.948907039,1,845.9971787,847.9460858
45.99340548,46.00530653,-123.9332988,-123.9307188,1.338257544,1,847.9460858,849.2843433
46.00530653,46.01588932,-123.9307188,-123.9301659,1.177526686,1,849.2843433,850.46187
46.01588932,46.02588901,-123.9301659,-123.930696,1.112667545,1,850.46187,851.5745375
46.02588901,46.03888389,-123.930696,-123.9313896,1.445956556,1,851.5745375,853.0204941
46.03888389,46.05131219,-123.9313896,-123.9324254,1.384274458,1,853.0204941,854.4047686
46.05131219,46.06237671,-123.9324254,-123.934493,1.240619459,1,854.4047686,855.645388
46.06237671,46.07372995,-123.934493,-123.9364285,1.271223083,1,855.645388,856.9166111
46.07372995,46.08497004,-123.9364285,-123.9392041,1.268044348,1,856.9166111,858.1846554
46.08497004,46.09772721,-123.9392041,-123.9430695,1.449511305,1,858.1846554,859.6341667
46.09772721,46.1065111,-123.9430695,-123.9462577,1.007182148,1,859.6341667,860.6413489
46.1065111,46.11848701,-123.9462577,-123.9511775,1.384608919,1,860.6413489,862.0259578
46.11848701,46.12721219,-123.9511775,-123.9547956,1.009472626,1,862.0259578,863.0354304
